run_name,date_time,grating_value[um],SAW_speed[m/s],SAW_freq[Hz],SAW_freq_error[Hz],A[Wm^-2],A_err[Wm^-2],alpha[m^2s^-1],alpha_err[m2s-1],beta[s^0.5],beta_err[s^0.5],B[Wm^-2],B_err[Wm^-2],theta,theta_err,tau[s],tau_err[s],C[Wm^-2],C_err[Wm^-2]
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-11.txt,2025_09_09_16:24:52,3.4,2444.0611,7.1884149e+08,5696.3827,0.11602963,0.0021333272,9.9569205e-06,5.3026254e-08,2.8257347e-06,8.5593836e-07,0.0082655828,9.8835859e-05,-1.8071072,0.0080907507,3.0424889e-08,4.7253947e-10,0.00026169921,1.7903617e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-12.txt,2025_09_09_16:25:52,3.4,2444.8525,7.1907428e+08,5966.2792,0.10948552,0.00014000594,9.8288528e-06,1.6146253e-08,8.0950487e-11,NaN,0.013018205,8.1625478e-05,-2.7487299,0.0042129759,2.1875564e-08,1.7010033e-10,0.00031404409,1.0437872e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-13.txt,2025_09_09_16:26:53,3.4,2443.8649,7.1878381e+08,6844.7892,0.11479073,0.0034302994,1.0056702e-05,8.5507508e-08,2.8164229e-06,1.3920656e-06,0.0066931956,0.00014813929,-1.9116321,0.01504567,3.211114e-08,9.2751308e-10,0.00042638155,2.7679373e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-14.txt,2025_09_09_16:27:53,3.4,2444.4144,7.189454e+08,6148.1552,0.11623717,0.0022860994,1.0010318e-05,5.6702167e-08,2.686134e-06,9.1686079e-07,0.0077323652,0.00010019208,-1.8232565,0.0087712127,3.2585971e-08,5.5222879e-10,0.00018847715,1.897439e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-15.txt,2025_09_09_16:28:53,3.4,2444.8352,7.1906916e+08,5749.069,0.12015081,0.0031890106,9.9468302e-06,7.5960399e-08,3.0379593e-06,1.2345847e-06,0.0073270301,0.00013732759,-2.0390417,0.012717849,3.3058402e-08,8.1042804e-10,0.00013367464,2.6333473e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-16.txt,2025_09_09_16:29:54,3.4,2444.883,7.1908325e+08,5681.2077,0.11449876,0.0022311115,1.0058234e-05,5.6259377e-08,2.7296659e-06,9.0626872e-07,0.0076088637,9.6322675e-05,-1.8227793,0.0085709094,3.2967627e-08,5.4649587e-10,0.00026911757,1.8334319e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-17.txt,2025_09_09_16:30:53,3.4,2444.3426,7.1892428e+08,5692.5433,0.11854415,0.0022483979,1.0042443e-05,5.4973897e-08,3.1218332e-06,8.7513627e-07,0.0078323584,9.6810264e-05,-1.8394351,0.0083657324,3.3218446e-08,5.3797856e-10,0.0003776446,1.8537435e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-18.txt,2025_09_09_16:31:53,3.4,2444.5555,7.1898692e+08,5767.6156,0.11487165,0.0031187292,9.9624932e-06,7.7487157e-08,2.7533916e-06,1.2699668e-06,0.0072389864,0.00013775371,-1.9836104,0.012921327,3.1739393e-08,7.8698755e-10,0.00044807952,2.5666842e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-19.txt,2025_09_09_16:32:54,3.4,2444.0627,7.1884197e+08,6057.8753,0.11727181,0.0024617309,1.0058228e-05,6.0811431e-08,3.0430243e-06,9.6975644e-07,0.0073041568,0.00010502648,-1.81058,0.0097370189,3.3540957e-08,6.3262919e-10,0.00028921503,2.0229984e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-20.txt,2025_09_09_16:33:54,3.4,2445.1206,7.1915312e+08,5526.2084,0.12077589,0.0032607842,9.9530163e-06,7.6909171e-08,2.5896392e-06,1.2676425e-06,0.0073893093,0.00014094065,-2.0416399,0.012942106,3.2837505e-08,8.1867568e-10,8.1938739e-05,2.6890732e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-21.txt,2025_09_09_16:34:54,3.4,2445.7924,7.1935069e+08,5588.8298,0.12287348,0.0022813745,9.8933227e-06,5.3643843e-08,3.1064122e-06,8.6078365e-07,0.0082145457,9.9975501e-05,-1.930515,0.0082275913,3.3457085e-08,5.336783e-10,0.0002881022,1.9407871e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-22.txt,2025_09_09_16:35:54,3.4,2444.6718,7.1902113e+08,5541.9193,0.11908178,0.0030526232,1.0025594e-05,7.2070114e-08,2.1271639e-06,1.2168296e-06,0.0074667841,0.00012765029,-2.3120216,0.011610661,3.3148823e-08,7.4005189e-10,0.00027066587,2.434955e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-23.txt,2025_09_09_16:36:54,3.4,2445.422,7.1924176e+08,5677.4325,0.11919032,0.0032124391,1.0031433e-05,7.6864385e-08,2.5575501e-06,1.2634354e-06,0.0079069096,0.00014535119,-2.0208554,0.012471684,3.024832e-08,7.2078834e-10,-7.5815284e-07,2.6055584e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-24.txt,2025_09_09_16:37:55,3.4,2446.0457,7.1942522e+08,6069.015,0.11115001,0.0013566252,9.8794021e-06,3.3562672e-08,3.0840699e-07,6.0400166e-07,0.012310781,7.5879198e-05,-2.7856723,0.0041304108,2.3161634e-08,1.7812943e-10,0.00026437181,1.115438e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-25.txt,2025_09_09_16:38:55,3.4,2444.9062,7.1909006e+08,5718.3123,0.11908472,0.0032558615,9.9919599e-06,7.8104814e-08,2.7864161e-06,1.2768958e-06,0.0076646745,0.00014386564,-2.0080062,0.012739973,3.1536858e-08,7.706942e-10,3.2229718e-05,2.6629238e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-26.txt,2025_09_09_16:39:55,3.4,2445.4432,7.19248e+08,5698.0453,0.11785337,0.00302124,9.949593e-06,7.1684843e-08,1.7573804e-06,1.229012e-06,0.0079230652,0.00013176597,-2.3294352,0.01129118,3.1714131e-08,6.8557676e-10,5.1668976e-05,2.4487719e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-27.txt,2025_09_09_16:40:55,3.4,2445.5753,7.1928686e+08,5549.2953,0.12185198,0.0022774192,9.9707325e-06,5.414427e-08,3.2089907e-06,8.6258513e-07,0.0080579105,9.8596945e-05,-1.937883,0.0082705799,3.3504031e-08,5.3734358e-10,4.6149748e-05,1.906089e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-28.txt,2025_09_09_16:41:56,3.4,2445.5776,7.1928754e+08,5690.1843,0.11417524,0.00013585917,9.8158552e-06,1.5015638e-08,1.1257876e-11,NaN,0.013985347,8.0522117e-05,-2.804215,0.0038629503,2.1485052e-08,1.52931e-10,0.00010669277,1.0149098e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-29.txt,2025_09_09_16:42:56,3.4,2444.8604,7.1907659e+08,5829.6408,0.11035195,0.0021842865,9.896177e-06,5.432977e-08,6.5624291e-08,9.8372659e-07,0.0072507973,9.0979773e-05,-2.6383961,0.008477758,3.4440515e-08,5.6546762e-10,0.00012861906,1.7907269e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-30.txt,2025_09_09_16:43:56,3.4,2445.6699,7.1931469e+08,5643.6398,0.12082855,0.0021873478,9.9133561e-06,5.2280295e-08,3.0310058e-06,8.4014061e-07,0.0083825727,9.8930099e-05,-1.9060056,0.0079776273,3.1815405e-08,4.8969026e-10,0.00015748806,1.8527826e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-31.txt,2025_09_09_16:44:56,3.4,2445.4903,7.1926186e+08,5580.2047,0.12466956,0.0022670964,9.9433222e-06,5.2710863e-08,3.314922e-06,8.3804296e-07,0.0081392304,9.8730526e-05,-1.9396975,0.008198525,3.3412389e-08,5.3108466e-10,8.2682595e-05,1.9084026e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-32.txt,2025_09_09_16:45:56,3.4,2444.9212,7.1909447e+08,5524.2507,0.12104783,0.0031115744,9.9665018e-06,7.2358355e-08,2.3528404e-06,1.2165212e-06,0.0077126508,0.00013319155,-2.3161924,0.011727355,3.2455264e-08,7.3032053e-10,0.00040143794,2.5130592e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-33.txt,2025_09_09_16:46:56,3.4,2444.8334,7.1906863e+08,5105.7398,0.12284108,0.0030950301,9.9496746e-06,7.0721624e-08,2.1179048e-06,1.1988769e-06,0.0084252645,0.00013620823,-2.3261795,0.010974723,3.1310332e-08,6.5706038e-10,8.4545874e-05,2.5084809e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-34.txt,2025_09_09_16:47:56,3.4,2444.9751,7.1911031e+08,5733.8656,0.12318335,0.0032145413,9.9357908e-06,7.3581432e-08,2.5680491e-06,1.2305167e-06,0.0076744676,0.00013727,-2.3254055,0.012145586,3.2783727e-08,7.6484794e-10,0.00029299939,2.6132193e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-35.txt,2025_09_09_16:48:56,3.4,2446.1181,7.194465e+08,6109.0956,0.12085063,0.0024148344,9.9894686e-06,5.7766016e-08,2.9789487e-06,9.2626777e-07,0.0076962896,0.00010475412,-1.8933267,0.0092069495,3.3248769e-08,5.9289535e-10,0.00011673859,2.0131319e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-36.txt,2025_09_09_16:49:57,3.4,2445.2739,7.1919821e+08,5609.2839,0.11869263,0.0030842782,1.0031936e-05,7.2935681e-08,1.9599168e-06,1.237574e-06,0.0072547962,0.00012850849,-2.331593,0.012028112,3.3283557e-08,7.7018578e-10,0.00030923395,2.4569272e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-37.txt,2025_09_09_16:50:57,3.4,2445.7369,7.1933437e+08,5691.6009,0.11716315,0.0034248626,1.0066056e-05,8.3561285e-08,2.7062204e-06,1.3645394e-06,0.0067243713,0.00014509114,-1.9863998,0.014656289,3.2976073e-08,9.3078412e-10,0.00022352934,2.7582278e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-38.txt,2025_09_09_16:51:57,3.4,2446.0692,7.1943212e+08,5686.9801,0.12273731,0.0021691822,9.8920848e-06,5.1034717e-08,3.0591523e-06,8.2022514e-07,0.0084299912,9.6407206e-05,-1.9546892,0.0077271424,3.2797589e-08,4.9054799e-10,0.00015648821,1.8457834e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-39.txt,2025_09_09_16:52:57,3.4,2444.3479,7.1892584e+08,6006.1355,0.11744733,0.0023279857,9.9974714e-06,5.719713e-08,2.7917768e-06,9.2229953e-07,0.0073745096,0.00010024186,-1.8261645,0.0092028582,3.3527462e-08,5.9774202e-10,0.00013048661,1.9374863e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-40.txt,2025_09_09_16:53:57,3.4,2445.1168,7.19152e+08,5548.2951,0.12089431,0.0023143018,1.0036739e-05,5.5558742e-08,3.2537941e-06,8.8090795e-07,0.0074952278,9.8128449e-05,-1.8766085,0.0088582855,3.4030667e-08,5.8507805e-10,3.605212e-05,1.9104287e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-41.txt,2025_09_09_16:54:57,3.4,2445.637,7.1930499e+08,5659.587,0.12087811,0.002295215,1.0014241e-05,5.5027235e-08,3.1624941e-06,8.7607672e-07,0.0079116378,9.9848214e-05,-1.8835537,0.0085368464,3.2936128e-08,5.4407185e-10,0.00031548016,1.9034936e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-42.txt,2025_09_09_16:55:58,3.4,2444.6605,7.1901781e+08,5576.4582,0.12354693,0.0033457547,9.9349093e-06,7.6207212e-08,2.3788749e-06,1.2820921e-06,0.0074324598,0.00014040917,-2.2995851,0.012833126,3.3616841e-08,8.3058549e-10,0.00027000927,2.7205221e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-43.txt,2025_09_09_16:56:58,3.4,2445.4395,7.1924692e+08,5897.3731,0.1212276,0.0023159823,9.9013167e-06,5.5147758e-08,3.0071392e-06,8.8737739e-07,0.0076558543,0.00010078389,-1.8946276,0.0089045991,3.3727244e-08,5.8249357e-10,4.6488025e-05,1.9669084e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-44.txt,2025_09_09_16:57:58,3.4,2446.1068,7.1944317e+08,5658.5856,0.11473413,0.00013960969,9.8107434e-06,1.5351705e-08,2.5300905e-10,NaN,0.013755498,8.1336658e-05,-2.845812,0.0039649404,2.1982685e-08,1.6118729e-10,0.0001182308,1.043786e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-45.txt,2025_09_09_16:58:58,3.4,2446.009,7.194144e+08,5385.6445,0.12252881,0.0032185523,9.8924834e-06,7.3589015e-08,2.0335991e-06,1.2541771e-06,0.0077082794,0.00013727493,-2.3321356,0.012094172,3.3143831e-08,7.7078359e-10,0.00011678241,2.640778e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-46.txt,2025_09_09_16:59:58,3.4,2445.5359,7.1927526e+08,6020.2818,0.11466567,0.00013717425,9.85062e-06,1.5193349e-08,2.3179387e-10,NaN,0.013239659,7.9662753e-05,-2.5339041,0.0040309231,2.2104837e-08,1.6556249e-10,0.00017335376,1.0292037e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-47.txt,2025_09_09_17:00:59,3.4,2444.4027,7.1894198e+08,5470.1528,0.11940747,0.0030771106,1.0017963e-05,7.2324523e-08,1.9765384e-06,1.2273732e-06,0.0072081633,0.00012857936,-2.2849806,0.012119103,3.322817e-08,7.7432035e-10,0.00016048949,2.4584693e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-48.txt,2025_09_09_17:01:59,3.4,2446.0379,7.1942291e+08,6171.32,0.12064608,0.0035716132,1.0030171e-05,8.4567679e-08,2.7067176e-06,1.3833611e-06,0.0067368731,0.00015016354,-1.9885882,0.015141924,3.3597401e-08,9.8151339e-10,0.00031972687,2.8981559e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-49.txt,2025_09_09_17:02:59,3.4,2445.9255,7.1938986e+08,6123.9014,0.11095573,0.00013413953,9.789895e-06,1.5238121e-08,9.4862986e-12,NaN,0.013193943,7.9697883e-05,-2.7971379,0.004053932,2.1487173e-08,1.6048067e-10,4.0766076e-05,1.0061368e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-50.txt,2025_09_09_17:03:59,3.4,2445.5681,7.1928473e+08,5566.7956,0.12024341,0.0030585174,9.9641427e-06,7.1427922e-08,2.1319685e-06,1.2094587e-06,0.008072859,0.00013433503,-2.3143991,0.011299733,3.1295564e-08,6.7603932e-10,0.00017233915,2.47132e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-51.txt,2025_09_09_17:04:59,3.4,2445.4053,7.1923686e+08,5639.2184,0.11965558,0.0022647685,1.0007015e-05,5.4759499e-08,3.0187277e-06,8.7618078e-07,0.0079085952,9.856629e-05,-1.8548782,0.0084343092,3.2952084e-08,5.3766683e-10,5.3818041e-05,1.8810732e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-52.txt,2025_09_09_17:05:59,3.4,2446.1943,7.194689e+08,5940.3376,0.12202849,0.0033034322,9.9379005e-06,7.7207041e-08,2.7337828e-06,1.2677465e-06,0.0078291993,0.0001485578,-2.0467155,0.01287229,3.1116837e-08,7.6755051e-10,5.2279163e-05,2.7327415e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-53.txt,2025_09_09_17:06:59,3.4,2445.5681,7.1928472e+08,5686.543,0.12113612,0.0030296964,9.9793625e-06,7.029009e-08,2.1817617e-06,1.1874716e-06,0.0084443774,0.00013385423,-2.326025,0.010761232,3.0942168e-08,6.3590453e-10,0.00019011062,2.440102e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-54.txt,2025_09_09_17:08:00,3.4,2446.5717,7.1957991e+08,5488.6184,0.12145066,0.0021447773,9.9703693e-06,5.1083979e-08,3.0786404e-06,8.1734808e-07,0.0084450333,9.8005344e-05,-1.9008404,0.0078443014,3.0974362e-08,4.6755665e-10,0.00029679046,1.7949743e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-55.txt,2025_09_09_17:08:59,3.4,2446.6758,7.1961052e+08,5321.9332,0.1241236,0.0022354882,9.8700667e-06,5.2263789e-08,3.5614266e-06,8.2741325e-07,0.008119296,9.8571136e-05,-1.9579856,0.0082045999,3.3331051e-08,5.3009738e-10,0.00022931947,1.911144e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-56.txt,2025_09_09_17:10:00,3.4,2446.0753,7.194339e+08,5645.0707,0.11783381,0.0023262554,9.853796e-06,5.7082831e-08,3.2573913e-06,9.1339051e-07,0.0079265537,0.00010416426,-1.8496348,0.0088946257,3.2654767e-08,5.613449e-10,0.00036854316,1.9955164e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/2025-09-09/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-57.txt,2025_09_09_17:11:00,3.4,2444.2202,7.188883e+08,5479.7727,0.11810172,0.0031588484,9.8908072e-06,7.6630752e-08,3.2479547e-06,1.240638e-06,0.0074044325,0.00014171277,-1.9613423,0.012999436,3.1502511e-08,7.851011e-10,0.000180985,2.6394487e-05
