run_name,date_time,grating_value[um],SAW_speed[m/s],SAW_freq[Hz],SAW_freq_error[Hz],A[Wm^-2],A_err[Wm^-2],alpha[m^2s^-1],alpha_err[m2s-1],beta[s^0.5],beta_err[s^0.5],B[Wm^-2],B_err[Wm^-2],theta,theta_err,tau[s],tau_err[s],C[Wm^-2],C_err[Wm^-2]
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-545.txt,2025_09_09_01:20:14,3.5217,2547.0744,7.2325139e+08,7072.6414,0.11929077,0.0019489055,1.0482064e-05,4.8017659e-08,1.1305311e-07,8.1410044e-07,0.0072813006,8.6939995e-05,-2.8618282,0.0080541388,3.2082208e-08,4.9734223e-10,-0.00044474942,1.6416679e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-546.txt,2025_09_09_01:21:14,3.5217,2545.5576,7.2282068e+08,7412.0467,0.1228597,0.0019919899,1.0486191e-05,4.8104313e-08,1.0220175e-06,7.9318243e-07,0.0073678149,9.0098567e-05,-2.8018293,0.008253321,3.1411663e-08,4.9773343e-10,-0.00041552176,1.6765061e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-547.txt,2025_09_09_01:22:15,3.5217,2546.9414,7.2321363e+08,7400.6598,0.12834225,0.0024031894,1.0484588e-05,5.5315245e-08,1.5334094e-06,9.0947958e-07,0.0074170251,0.00010431311,2.9357082,0.0094643952,3.2714416e-08,5.9669194e-10,-0.00052186885,1.9867592e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-548.txt,2025_09_09_01:23:14,3.5217,2545.0087,7.2266481e+08,6903.5073,0.12726215,0.0031358826,1.0546062e-05,7.5046194e-08,2.5003396e-06,1.1634013e-06,0.0068597841,0.00014370833,-2.0615065,0.014238524,3.0938681e-08,8.4266626e-10,-0.00044591932,2.6549043e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-549.txt,2025_09_09_01:24:15,3.5217,2546.3082,7.2303382e+08,7063.7802,0.11862408,0.00013219117,1.0404421e-05,1.5006793e-08,2.3179435e-12,NaN,0.012592532,8.0661797e-05,-2.8661707,0.004306045,2.1006727e-08,1.6592847e-10,-0.00040725439,1.0060718e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-550.txt,2025_09_09_01:25:15,3.5217,2545.4914,7.2280188e+08,7119.5943,0.12274957,0.00013926256,1.0318246e-05,1.5222365e-08,2.2206216e-14,NaN,0.013437341,8.7023159e-05,-3.0768894,0.0043278337,2.0700733e-08,1.6458908e-10,-0.00037633523,1.0732471e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-551.txt,2025_09_09_01:26:15,3.5217,2545.5231,7.2281089e+08,7012.8572,0.11819914,0.0013452852,1.0387023e-05,3.3351702e-08,2.0936359e-08,5.6970393e-07,0.012772977,8.4993511e-05,-3.1063489,0.0044316957,2.069609e-08,1.6872367e-10,-0.00029782327,1.1540999e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-552.txt,2025_09_09_01:27:15,3.5217,2545.731,7.2286992e+08,6982.9508,0.12197581,0.0020232488,1.0457814e-05,4.8732765e-08,1.2382542e-07,8.269216e-07,0.0077274244,9.3596243e-05,-2.9101593,0.0081562407,3.0655693e-08,4.7951578e-10,-0.00043053255,1.7120819e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-553.txt,2025_09_09_01:28:15,3.5217,2546.4493,7.230739e+08,7365.7904,0.12179977,0.0013682393,1.037989e-05,3.294014e-08,9.9027599e-08,5.6153082e-07,0.013235717,8.6577177e-05,-3.0998421,0.0043579307,2.0676348e-08,1.6569763e-10,-0.00046543848,1.1754871e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-554.txt,2025_09_09_01:29:15,3.5217,2547.0882,7.232553e+08,7223.4434,0.12181694,0.0020375468,1.0439393e-05,4.8652756e-08,1.01378e-07,8.3723241e-07,0.0071424162,8.8567549e-05,2.9173148,0.0083430047,3.2948975e-08,5.3023692e-10,-0.00050047808,1.7004785e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-555.txt,2025_09_09_01:30:15,3.5217,2545.9518,7.2293262e+08,7005.5499,0.12984736,0.0032037442,1.0465252e-05,7.5032832e-08,2.5028303e-06,1.1674843e-06,0.0073171306,0.00015110246,-2.0878016,0.014029479,3.0181958e-08,8.0816342e-10,-0.00062577123,2.7564879e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-556.txt,2025_09_09_01:31:16,3.5217,2546.3437,7.230439e+08,7523.8824,0.12815559,0.0028706674,1.0591164e-05,6.6368569e-08,2.5370339e-06,1.0658902e-06,0.007272133,0.00012942971,1.8659809,0.011849406,3.0023011e-08,6.8237467e-10,-0.00048609911,2.2819712e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-557.txt,2025_09_09_01:32:16,3.5217,2546.2757,7.2302458e+08,7208.8927,0.1199834,0.0001881883,1.0431765e-05,2.1045171e-08,7.413363e-09,NaN,0.0076331547,8.4547233e-05,2.780218,0.0074438058,3.1285946e-08,4.4731582e-10,-0.00053704511,1.4125517e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-558.txt,2025_09_09_01:33:16,3.5217,2545.566,7.2282306e+08,7007.0668,0.12381496,0.0018719197,1.0397578e-05,4.4337992e-08,4.5569936e-08,7.5609352e-07,0.0079629918,8.803969e-05,-3.0286046,0.0074283999,3.0363852e-08,4.3275262e-10,-0.00041622345,1.6035156e-05
/Users/aliciae/projects/shortlab/TGS-Processing-Scripts/MATLAB/pi3/0909-during/data/V44_832864-09-09-2025-03.40um-470C-5MeV_Fe-irrad-POS-559.txt,2025_09_09_01:34:16,3.5217,2546.5034,7.2308924e+08,6977.9524,0.12756242,0.0029221672,1.0535463e-05,6.9551081e-08,2.224523e-06,1.0881643e-06,0.0071029757,0.00013267897,-2.184073,0.012673575,3.1465078e-08,7.6494816e-10,-0.00061859876,2.479191e-05
