Study Name	V44_832864_470C
Sample Name	09-04-2025
Run Name	470C-Fe3p-5MeV-irradiation
Operator	Alicia
Date	9/4/2025
Time	17:46
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	115
dt	50.000001E-12
time stamp (ms)	7:41:34 PM
	
Time	Amplitude
0.000000E+0	-2.124161E-4
5.000000E-11	-2.261196E-4
1.000000E-10	-2.295455E-4
1.500000E-10	-2.329714E-4
2.000000E-10	-2.638044E-4
2.500000E-10	-2.843598E-4
3.000000E-10	-2.775080E-4
3.500000E-10	-2.877856E-4
4.000000E-10	-3.186187E-4
4.500000E-10	-3.186187E-4
5.000000E-10	-2.980633E-4
5.500000E-10	-3.014892E-4
6.000000E-10	-3.049151E-4
6.500000E-10	-2.809339E-4
7.000000E-10	-2.569526E-4
7.500000E-10	-2.398232E-4
8.000000E-10	-1.815830E-4
8.500000E-10	-9.250991E-5
9.000000E-10	-1.087392E-8
9.500000E-10	9.248816E-5
1.000000E-9	1.815613E-4
1.050000E-9	2.432273E-4
1.100000E-9	2.809121E-4
1.150000E-9	2.877639E-4
1.200000E-9	2.466532E-4
1.250000E-9	1.747095E-4
1.300000E-9	9.591405E-5
1.350000E-9	-1.714032E-5
1.400000E-9	-1.576018E-4
1.450000E-9	-2.912115E-4
1.500000E-9	-4.008400E-4
1.550000E-9	-5.070426E-4
1.600000E-9	-5.995416E-4
1.650000E-9	-6.440782E-4
1.700000E-9	-6.372264E-4
1.750000E-9	-5.926899E-4
1.800000E-9	-5.275979E-4
1.850000E-9	-4.488025E-4
1.900000E-9	-3.597293E-4
1.950000E-9	-2.775080E-4
2.000000E-9	-2.089902E-4
2.050000E-9	-1.507500E-4
2.100000E-9	-1.164911E-4
2.150000E-9	-9.936169E-5
2.200000E-9	-9.593580E-5
2.250000E-9	-1.130652E-4
2.300000E-9	-1.438983E-4
2.350000E-9	-1.541759E-4
2.400000E-9	-1.438983E-4
2.450000E-9	-1.404724E-4
2.500000E-9	-1.301947E-4
2.550000E-9	-9.936169E-5
2.600000E-9	-5.482512E-5
2.650000E-9	-2.741799E-5
2.700000E-9	-1.087392E-8
2.750000E-9	2.397036E-5
2.800000E-9	1.026680E-5
2.850000E-9	-4.112156E-5
2.900000E-9	-1.027876E-4
2.950000E-9	-1.713054E-4
3.000000E-9	-2.569526E-4
3.050000E-9	-3.460258E-4
3.100000E-9	-4.213954E-4
3.150000E-9	-4.762096E-4
3.200000E-9	-5.241721E-4
3.250000E-9	-5.550051E-4
3.300000E-9	-5.584310E-4
3.350000E-9	-5.481533E-4
3.400000E-9	-5.378756E-4
3.450000E-9	-5.104685E-4
3.500000E-9	-4.625060E-4
3.550000E-9	-4.042659E-4
3.600000E-9	-3.597293E-4
3.650000E-9	-3.288963E-4
3.700000E-9	-3.117669E-4
3.750000E-9	-3.151928E-4
3.800000E-9	-3.323222E-4
3.850000E-9	-3.631552E-4
3.900000E-9	-4.008400E-4
3.950000E-9	-4.350989E-4
4.000000E-9	-4.625060E-4
4.050000E-9	-4.727837E-4
4.100000E-9	-4.556543E-4
4.150000E-9	-3.974141E-4
4.200000E-9	-3.117669E-4
4.250000E-9	-2.192678E-4
4.300000E-9	-1.301947E-4
4.350000E-9	-3.084388E-5
4.400000E-9	6.508104E-5
4.450000E-9	1.404506E-4
4.500000E-9	1.712836E-4
4.550000E-9	1.575801E-4
4.600000E-9	1.061917E-4
4.650000E-9	2.739625E-5
4.700000E-9	-7.195457E-5
4.750000E-9	-1.747313E-4
4.800000E-9	-2.843598E-4
4.850000E-9	-4.008400E-4
4.900000E-9	-4.899132E-4
