Study Name	V44_832864_470C
Sample Name	09-04-2025
Run Name	470C-Fe3p-5MeV-irradiation
Operator	Alicia
Date	9/4/2025
Time	17:46
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	166
dt	50.000001E-12
time stamp (ms)	8:32:42 PM
	
Time	Amplitude
0.000000E+0	-1.558849E-3
5.000000E-11	-1.459499E-3
1.000000E-10	-1.397833E-3
1.500000E-10	-1.360148E-3
2.000000E-10	-1.343018E-3
2.500000E-10	-1.353296E-3
3.000000E-10	-1.384129E-3
3.500000E-10	-1.442369E-3
4.000000E-10	-1.521165E-3
4.500000E-10	-1.627367E-3
5.000000E-10	-1.709589E-3
5.500000E-10	-1.757551E-3
6.000000E-10	-1.791810E-3
6.500000E-10	-1.805514E-3
7.000000E-10	-1.778106E-3
7.500000E-10	-1.713015E-3
8.000000E-10	-1.644497E-3
8.500000E-10	-1.593108E-3
9.000000E-10	-1.565701E-3
9.500000E-10	-1.534868E-3
1.000000E-9	-1.510887E-3
1.050000E-9	-1.497183E-3
1.100000E-9	-1.517739E-3
1.150000E-9	-1.534868E-3
1.200000E-9	-1.555424E-3
1.250000E-9	-1.572553E-3
1.300000E-9	-1.575979E-3
1.350000E-9	-1.541720E-3
1.400000E-9	-1.524591E-3
1.450000E-9	-1.517739E-3
1.500000E-9	-1.490332E-3
1.550000E-9	-1.421814E-3
1.600000E-9	-1.394407E-3
1.650000E-9	-1.401259E-3
1.700000E-9	-1.404684E-3
1.750000E-9	-1.414962E-3
1.800000E-9	-1.456073E-3
1.850000E-9	-1.517739E-3
1.900000E-9	-1.603386E-3
1.950000E-9	-1.716440E-3
2.000000E-9	-1.826069E-3
2.050000E-9	-1.925420E-3
2.100000E-9	-2.024771E-3
2.150000E-9	-2.113844E-3
2.200000E-9	-2.154954E-3
2.250000E-9	-2.161806E-3
2.300000E-9	-2.151528E-3
2.350000E-9	-2.093288E-3
2.400000E-9	-1.983660E-3
2.450000E-9	-1.867180E-3
2.500000E-9	-1.726718E-3
2.550000E-9	-1.545146E-3
2.600000E-9	-1.377277E-3
2.650000E-9	-1.271075E-3
2.700000E-9	-1.188853E-3
2.750000E-9	-1.123761E-3
2.800000E-9	-1.127187E-3
2.850000E-9	-1.205983E-3
2.900000E-9	-1.312185E-3
2.950000E-9	-1.421814E-3
3.000000E-9	-1.572553E-3
3.050000E-9	-1.754125E-3
3.100000E-9	-1.932271E-3
3.150000E-9	-2.069307E-3
3.200000E-9	-2.175510E-3
3.250000E-9	-2.257731E-3
3.300000E-9	-2.298842E-3
3.350000E-9	-2.302268E-3
3.400000E-9	-2.278286E-3
3.450000E-9	-2.226898E-3
3.500000E-9	-2.158380E-3
3.550000E-9	-2.072733E-3
3.600000E-9	-1.963104E-3
3.650000E-9	-1.850050E-3
3.700000E-9	-1.767829E-3
3.750000E-9	-1.682182E-3
3.800000E-9	-1.569127E-3
3.850000E-9	-1.483480E-3
3.900000E-9	-1.445795E-3
3.950000E-9	-1.397833E-3
4.000000E-9	-1.332741E-3
4.050000E-9	-1.291630E-3
4.100000E-9	-1.301908E-3
4.150000E-9	-1.329315E-3
4.200000E-9	-1.356722E-3
4.250000E-9	-1.394407E-3
4.300000E-9	-1.449221E-3
4.350000E-9	-1.497183E-3
4.400000E-9	-1.541720E-3
4.450000E-9	-1.579405E-3
4.500000E-9	-1.603386E-3
4.550000E-9	-1.627367E-3
4.600000E-9	-1.658200E-3
4.650000E-9	-1.675330E-3
4.700000E-9	-1.668478E-3
4.750000E-9	-1.661626E-3
4.800000E-9	-1.668478E-3
4.850000E-9	-1.668478E-3
