Study Name	V44_832864_470C
Sample Name	09-04-2025
Run Name	470C-Fe3p-5MeV-irradiation
Operator	Alicia
Date	9/4/2025
Time	17:46
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	279
dt	50.000001E-12
time stamp (ms)	10:25:59 PM
	
Time	Amplitude
0.000000E+0	1.521154E-3
5.000000E-11	1.500598E-3
1.000000E-10	1.531431E-3
1.500000E-10	1.579394E-3
2.000000E-10	1.647912E-3
2.500000E-10	1.733559E-3
3.000000E-10	1.795225E-3
3.500000E-10	1.815780E-3
4.000000E-10	1.826058E-3
4.500000E-10	1.808929E-3
5.000000E-10	1.754114E-3
5.500000E-10	1.682171E-3
6.000000E-10	1.599949E-3
6.500000E-10	1.521154E-3
7.000000E-10	1.466340E-3
7.500000E-10	1.432081E-3
8.000000E-10	1.411525E-3
8.500000E-10	1.414951E-3
9.000000E-10	1.432081E-3
9.500000E-10	1.442358E-3
1.000000E-9	1.432081E-3
1.050000E-9	1.408099E-3
1.100000E-9	1.373841E-3
1.150000E-9	1.332730E-3
1.200000E-9	1.284767E-3
1.250000E-9	1.243657E-3
1.300000E-9	1.226527E-3
1.350000E-9	1.223101E-3
1.400000E-9	1.226527E-3
1.450000E-9	1.274490E-3
1.500000E-9	1.360137E-3
1.550000E-9	1.442358E-3
1.600000E-9	1.521154E-3
1.650000E-9	1.620505E-3
1.700000E-9	1.695874E-3
1.750000E-9	1.719855E-3
1.800000E-9	1.713004E-3
1.850000E-9	1.668467E-3
1.900000E-9	1.572542E-3
1.950000E-9	1.449210E-3
2.000000E-9	1.325878E-3
2.050000E-9	1.202546E-3
2.100000E-9	1.086066E-3
2.150000E-9	9.901408E-4
2.200000E-9	9.387525E-4
2.250000E-9	9.319007E-4
2.300000E-9	9.593078E-4
2.350000E-9	1.010696E-3
2.400000E-9	1.099769E-3
2.450000E-9	1.219675E-3
2.500000E-9	1.329304E-3
2.550000E-9	1.414951E-3
2.600000E-9	1.486895E-3
2.650000E-9	1.541709E-3
2.700000E-9	1.572542E-3
2.750000E-9	1.579394E-3
2.800000E-9	1.579394E-3
2.850000E-9	1.572542E-3
2.900000E-9	1.558839E-3
2.950000E-9	1.551987E-3
3.000000E-9	1.565690E-3
3.050000E-9	1.586246E-3
3.100000E-9	1.613653E-3
3.150000E-9	1.661615E-3
3.200000E-9	1.716430E-3
3.250000E-9	1.754114E-3
3.300000E-9	1.791799E-3
3.350000E-9	1.822632E-3
3.400000E-9	1.822632E-3
3.450000E-9	1.795225E-3
3.500000E-9	1.781521E-3
3.550000E-9	1.760966E-3
3.600000E-9	1.716430E-3
3.650000E-9	1.671893E-3
3.700000E-9	1.644486E-3
3.750000E-9	1.620505E-3
3.800000E-9	1.599949E-3
3.850000E-9	1.593097E-3
3.900000E-9	1.603375E-3
3.950000E-9	1.641060E-3
4.000000E-9	1.689022E-3
4.050000E-9	1.733559E-3
4.100000E-9	1.781521E-3
4.150000E-9	1.822632E-3
4.200000E-9	1.853465E-3
4.250000E-9	1.880872E-3
4.300000E-9	1.894576E-3
4.350000E-9	1.863743E-3
4.400000E-9	1.822632E-3
4.450000E-9	1.784947E-3
4.500000E-9	1.713004E-3
4.550000E-9	1.613653E-3
4.600000E-9	1.524580E-3
4.650000E-9	1.462914E-3
4.700000E-9	1.397822E-3
4.750000E-9	1.339582E-3
4.800000E-9	1.298471E-3
4.850000E-9	1.291619E-3
4.900000E-9	1.322452E-3
4.950000E-9	1.373841E-3
5.000000E-9	1.418377E-3
5.050000E-9	1.473191E-3
5.100000E-9	1.538283E-3
5.150000E-9	1.589672E-3
