Study Name	V44_832864_470C
Sample Name	09-04-2025
Run Name	470C-Fe3p-5MeV-irradiation
Operator	Alicia
Date	9/4/2025
Time	17:46
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	246
dt	50.000001E-12
time stamp (ms)	9:52:54 PM
	
Time	Amplitude
0.000000E+0	-1.850050E-3
5.000000E-11	-1.894587E-3
1.000000E-10	-1.894587E-3
1.500000E-10	-1.853476E-3
2.000000E-10	-1.815791E-3
2.500000E-10	-1.788384E-3
3.000000E-10	-1.750699E-3
3.500000E-10	-1.723292E-3
4.000000E-10	-1.716440E-3
4.500000E-10	-1.723292E-3
5.000000E-10	-1.747273E-3
5.500000E-10	-1.781532E-3
6.000000E-10	-1.808939E-3
6.500000E-10	-1.826069E-3
7.000000E-10	-1.826069E-3
7.500000E-10	-1.798662E-3
8.000000E-10	-1.740422E-3
8.500000E-10	-1.671904E-3
9.000000E-10	-1.593108E-3
9.500000E-10	-1.504035E-3
1.000000E-9	-1.425240E-3
1.050000E-9	-1.401259E-3
1.100000E-9	-1.425240E-3
1.150000E-9	-1.490332E-3
1.200000E-9	-1.582831E-3
1.250000E-9	-1.689033E-3
1.300000E-9	-1.802088E-3
1.350000E-9	-1.918568E-3
1.400000E-9	-2.035048E-3
1.450000E-9	-2.130973E-3
1.500000E-9	-2.206343E-3
1.550000E-9	-2.261157E-3
1.600000E-9	-2.295416E-3
1.650000E-9	-2.288564E-3
1.700000E-9	-2.240602E-3
1.750000E-9	-2.185787E-3
1.800000E-9	-2.148103E-3
1.850000E-9	-2.086437E-3
1.900000E-9	-1.983660E-3
1.950000E-9	-1.887735E-3
2.000000E-9	-1.832921E-3
2.050000E-9	-1.774681E-3
2.100000E-9	-1.689033E-3
2.150000E-9	-1.630793E-3
2.200000E-9	-1.627367E-3
2.250000E-9	-1.620515E-3
2.300000E-9	-1.603386E-3
2.350000E-9	-1.623941E-3
2.400000E-9	-1.668478E-3
2.450000E-9	-1.692459E-3
2.500000E-9	-1.709589E-3
2.550000E-9	-1.757551E-3
2.600000E-9	-1.808939E-3
2.650000E-9	-1.832921E-3
2.700000E-9	-1.839772E-3
2.750000E-9	-1.829495E-3
2.800000E-9	-1.795236E-3
2.850000E-9	-1.757551E-3
2.900000E-9	-1.709589E-3
2.950000E-9	-1.641071E-3
3.000000E-9	-1.569127E-3
3.050000E-9	-1.514313E-3
3.100000E-9	-1.435517E-3
3.150000E-9	-1.353296E-3
3.200000E-9	-1.332741E-3
3.250000E-9	-1.332741E-3
3.300000E-9	-1.288204E-3
3.350000E-9	-1.236816E-3
3.400000E-9	-1.229964E-3
3.450000E-9	-1.219686E-3
3.500000E-9	-1.182002E-3
3.550000E-9	-1.154594E-3
3.600000E-9	-1.137465E-3
3.650000E-9	-1.120336E-3
3.700000E-9	-1.137465E-3
3.750000E-9	-1.192279E-3
3.800000E-9	-1.240242E-3
3.850000E-9	-1.291630E-3
3.900000E-9	-1.353296E-3
3.950000E-9	-1.394407E-3
4.000000E-9	-1.432092E-3
4.050000E-9	-1.473202E-3
4.100000E-9	-1.504035E-3
4.150000E-9	-1.507461E-3
4.200000E-9	-1.524591E-3
4.250000E-9	-1.558849E-3
4.300000E-9	-1.575979E-3
4.350000E-9	-1.606812E-3
4.400000E-9	-1.678756E-3
4.450000E-9	-1.719866E-3
4.500000E-9	-1.713015E-3
4.550000E-9	-1.692459E-3
4.600000E-9	-1.661626E-3
4.650000E-9	-1.596534E-3
4.700000E-9	-1.497183E-3
4.750000E-9	-1.370426E-3
4.800000E-9	-1.250519E-3
4.850000E-9	-1.161446E-3
