Study Name	V44_832864_470C
Sample Name	09-04-2025
Run Name	470C-Fe3p-5MeV-irradiation
Operator	Alicia
Date	9/4/2025
Time	17:46
Sign	NEG
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	79
dt	50.000001E-12
time stamp (ms)	7:05:29 PM
	
Time	Amplitude
0.000000E+0	1.110047E-3
5.000000E-11	1.051807E-3
1.000000E-10	9.969926E-4
1.500000E-10	9.867149E-4
2.000000E-10	1.038103E-3
2.500000E-10	1.113473E-3
3.000000E-10	1.188842E-3
3.500000E-10	1.284767E-3
4.000000E-10	1.384118E-3
4.500000E-10	1.452636E-3
5.000000E-10	1.504024E-3
5.500000E-10	1.545135E-3
6.000000E-10	1.558839E-3
6.500000E-10	1.528006E-3
7.000000E-10	1.480043E-3
7.500000E-10	1.428655E-3
8.000000E-10	1.373841E-3
8.500000E-10	1.339582E-3
9.000000E-10	1.349859E-3
9.500000E-10	1.404674E-3
1.000000E-9	1.493747E-3
1.050000E-9	1.627356E-3
1.100000E-9	1.791799E-3
1.150000E-9	1.956242E-3
1.200000E-9	2.106981E-3
1.250000E-9	2.226887E-3
1.300000E-9	2.288553E-3
1.350000E-9	2.285127E-3
1.400000E-9	2.233739E-3
1.450000E-9	2.144666E-3
1.500000E-9	2.014482E-3
1.550000E-9	1.867169E-3
1.600000E-9	1.733559E-3
1.650000E-9	1.613653E-3
1.700000E-9	1.541709E-3
1.750000E-9	1.534857E-3
1.800000E-9	1.565690E-3
1.850000E-9	1.623931E-3
1.900000E-9	1.713004E-3
1.950000E-9	1.822632E-3
2.000000E-9	1.928835E-3
2.050000E-9	2.011056E-3
2.100000E-9	2.055593E-3
2.150000E-9	2.048741E-3
2.200000E-9	2.007630E-3
2.250000E-9	1.942538E-3
2.300000E-9	1.850039E-3
2.350000E-9	1.747263E-3
2.400000E-9	1.651338E-3
2.450000E-9	1.562264E-3
2.500000E-9	1.500598E-3
2.550000E-9	1.476617E-3
2.600000E-9	1.473191E-3
2.650000E-9	1.493747E-3
2.700000E-9	1.541709E-3
2.750000E-9	1.599949E-3
2.800000E-9	1.654764E-3
2.850000E-9	1.713004E-3
2.900000E-9	1.767818E-3
2.950000E-9	1.805503E-3
3.000000E-9	1.808929E-3
3.050000E-9	1.795225E-3
3.100000E-9	1.767818E-3
3.150000E-9	1.716430E-3
3.200000E-9	1.647912E-3
3.250000E-9	1.572542E-3
3.300000E-9	1.500598E-3
3.350000E-9	1.421803E-3
3.400000E-9	1.346433E-3
3.450000E-9	1.288193E-3
3.500000E-9	1.257360E-3
3.550000E-9	1.250508E-3
3.600000E-9	1.274490E-3
3.650000E-9	1.315600E-3
3.700000E-9	1.366989E-3
3.750000E-9	1.435507E-3
3.800000E-9	1.514302E-3
3.850000E-9	1.572542E-3
3.900000E-9	1.606801E-3
3.950000E-9	1.637634E-3
4.000000E-9	1.675319E-3
4.050000E-9	1.689022E-3
4.100000E-9	1.665041E-3
4.150000E-9	1.634208E-3
4.200000E-9	1.620505E-3
4.250000E-9	1.610227E-3
4.300000E-9	1.603375E-3
4.350000E-9	1.596523E-3
4.400000E-9	1.589672E-3
4.450000E-9	1.579394E-3
4.500000E-9	1.579394E-3
4.550000E-9	1.569116E-3
4.600000E-9	1.538283E-3
4.650000E-9	1.490321E-3
4.700000E-9	1.438932E-3
4.750000E-9	1.373841E-3
4.800000E-9	1.295045E-3
4.850000E-9	1.240231E-3
4.900000E-9	1.199120E-3
4.950000E-9	1.158009E-3
5.000000E-9	1.144306E-3
5.050000E-9	1.175139E-3
5.100000E-9	1.226527E-3
5.150000E-9	1.295045E-3
