Study Name	V44_832864
Sample Name	09-09-2025
Run Name	470C-5MeV_Fe-irrad
Operator	Alicia
Date	9/9/2025
Time	16:14
Sign	POS
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	490
dt	50.000001E-12
time stamp (ms)	12:25:08 AM
	
Time	Amplitude
0.000000E+0	1.610060E-4
5.000000E-11	1.678577E-4
1.000000E-10	1.815613E-4
1.500000E-10	2.192461E-4
2.000000E-10	2.637827E-4
2.500000E-10	3.014675E-4
3.000000E-10	3.425781E-4
3.500000E-10	3.802629E-4
4.000000E-10	3.871147E-4
4.500000E-10	3.871147E-4
5.000000E-10	4.042442E-4
5.500000E-10	4.213736E-4
6.000000E-10	4.145218E-4
6.500000E-10	3.973924E-4
7.000000E-10	3.871147E-4
7.500000E-10	3.734111E-4
8.000000E-10	3.460040E-4
8.500000E-10	3.254487E-4
9.000000E-10	3.083192E-4
9.500000E-10	2.843380E-4
1.000000E-9	2.603568E-4
1.050000E-9	2.363755E-4
1.100000E-9	2.158202E-4
1.150000E-9	1.986908E-4
1.200000E-9	1.884131E-4
1.250000E-9	1.884131E-4
1.300000E-9	1.952649E-4
1.350000E-9	2.021166E-4
1.400000E-9	2.089684E-4
1.450000E-9	2.123943E-4
1.500000E-9	2.260979E-4
1.550000E-9	2.398014E-4
1.600000E-9	2.535050E-4
1.650000E-9	2.740603E-4
1.700000E-9	3.014675E-4
1.750000E-9	3.151710E-4
1.800000E-9	3.185969E-4
1.850000E-9	3.357264E-4
1.900000E-9	3.597076E-4
1.950000E-9	3.699853E-4
2.000000E-9	3.734111E-4
2.050000E-9	3.768370E-4
2.100000E-9	3.734111E-4
2.150000E-9	3.665594E-4
2.200000E-9	3.562817E-4
2.250000E-9	3.391522E-4
2.300000E-9	3.151710E-4
2.350000E-9	2.946157E-4
2.400000E-9	2.672086E-4
2.450000E-9	2.295238E-4
2.500000E-9	1.884131E-4
2.550000E-9	1.473024E-4
2.600000E-9	1.061917E-4
2.650000E-9	7.193282E-5
2.700000E-9	4.795159E-5
2.750000E-9	2.054447E-5
2.800000E-9	6.840906E-6
2.850000E-9	2.397036E-5
2.900000E-9	4.795159E-5
2.950000E-9	7.193282E-5
3.000000E-9	1.164694E-4
3.050000E-9	1.747095E-4
3.100000E-9	2.226720E-4
3.150000E-9	2.740603E-4
3.200000E-9	3.357264E-4
3.250000E-9	3.871147E-4
3.300000E-9	4.213736E-4
3.350000E-9	4.385031E-4
3.400000E-9	4.350772E-4
3.450000E-9	4.247995E-4
3.500000E-9	4.179477E-4
3.550000E-9	4.008183E-4
3.600000E-9	3.665594E-4
3.650000E-9	3.460040E-4
3.700000E-9	3.460040E-4
3.750000E-9	3.494299E-4
3.800000E-9	3.494299E-4
3.850000E-9	3.528558E-4
3.900000E-9	3.597076E-4
3.950000E-9	3.734111E-4
4.000000E-9	3.802629E-4
4.050000E-9	3.802629E-4
4.100000E-9	3.665594E-4
4.150000E-9	3.391522E-4
4.200000E-9	3.083192E-4
4.250000E-9	2.740603E-4
4.300000E-9	2.398014E-4
4.350000E-9	1.918390E-4
4.400000E-9	1.404506E-4
4.450000E-9	1.198953E-4
4.500000E-9	1.233212E-4
4.550000E-9	1.335988E-4
4.600000E-9	1.404506E-4
4.650000E-9	1.644319E-4
4.700000E-9	1.952649E-4
4.750000E-9	2.192461E-4
4.800000E-9	2.363755E-4
4.850000E-9	2.637827E-4
4.900000E-9	2.706344E-4
4.950000E-9	2.466532E-4
5.000000E-9	2.021166E-4
5.050000E-9	1.541542E-4
5.100000E-9	9.933994E-5
5.150000E-9	3.424803E-5
5.200000E-9	-2.399210E-5
5.250000E-9	-6.167690E-5
5.300000E-9	-8.908402E-5
5.350000E-9	-1.096394E-4
5.400000E-9	-1.130652E-4
5.450000E-9	-8.908402E-5
5.500000E-9	-4.797334E-5
5.550000E-9	-1.371443E-5
5.600000E-9	2.054447E-5
5.650000E-9	6.850693E-5
5.700000E-9	1.370247E-4
5.750000E-9	2.021166E-4
5.800000E-9	2.569309E-4
5.850000E-9	3.117451E-4
5.900000E-9	3.836888E-4
5.950000E-9	4.590584E-4
6.000000E-9	5.172985E-4
6.050000E-9	5.549833E-4
6.100000E-9	5.789646E-4
6.150000E-9	5.892422E-4
6.200000E-9	5.755387E-4
6.250000E-9	5.447057E-4
6.300000E-9	4.967432E-4
6.350000E-9	4.316513E-4
6.400000E-9	3.528558E-4
6.450000E-9	2.911898E-4
6.500000E-9	2.329497E-4
6.550000E-9	1.610060E-4
6.600000E-9	1.198953E-4
6.650000E-9	1.164694E-4
6.700000E-9	1.096176E-4
6.750000E-9	7.878460E-5
6.800000E-9	6.850693E-5
6.850000E-9	7.878460E-5
6.900000E-9	8.221049E-5
6.950000E-9	7.535871E-5
7.000000E-9	7.535871E-5
7.050000E-9	7.878460E-5
7.100000E-9	7.535871E-5
7.150000E-9	7.535871E-5
7.200000E-9	7.878460E-5
7.250000E-9	9.933994E-5
7.300000E-9	1.301729E-4
7.350000E-9	1.473024E-4
7.400000E-9	1.644319E-4
7.450000E-9	2.055425E-4
7.500000E-9	2.569309E-4
7.550000E-9	2.877639E-4
7.600000E-9	3.048933E-4
7.650000E-9	3.117451E-4
7.700000E-9	3.117451E-4
7.750000E-9	3.117451E-4
7.800000E-9	3.117451E-4
7.850000E-9	3.014675E-4
7.900000E-9	2.911898E-4
7.950000E-9	2.946157E-4
8.000000E-9	2.980416E-4
8.050000E-9	3.048933E-4
8.100000E-9	3.254487E-4
8.150000E-9	3.460040E-4
8.200000E-9	3.357264E-4
8.250000E-9	3.151710E-4
8.300000E-9	3.014675E-4
8.350000E-9	2.877639E-4
8.400000E-9	2.637827E-4
8.450000E-9	2.295238E-4
8.500000E-9	1.815613E-4
8.550000E-9	1.438765E-4
8.600000E-9	1.164694E-4
8.650000E-9	7.535871E-5
8.700000E-9	3.767392E-5
8.750000E-9	2.397036E-5
8.800000E-9	2.054447E-5
8.850000E-9	1.369269E-5
8.900000E-9	1.711858E-5
8.950000E-9	3.424803E-5
9.000000E-9	4.452570E-5
9.050000E-9	5.137748E-5
9.100000E-9	6.850693E-5
9.150000E-9	8.221049E-5
9.200000E-9	8.906227E-5
9.250000E-9	1.096176E-4
9.300000E-9	1.301729E-4
9.350000E-9	1.164694E-4
9.400000E-9	8.906227E-5
9.450000E-9	6.165515E-5
9.500000E-9	2.739625E-5
9.550000E-9	-1.371443E-5
9.600000E-9	-5.139923E-5
9.650000E-9	-9.593580E-5
9.700000E-9	-1.404724E-4
9.750000E-9	-1.713054E-4
9.800000E-9	-1.781572E-4
9.850000E-9	-1.713054E-4
9.900000E-9	-1.473241E-4
9.950000E-9	-1.027876E-4
1.000000E-8	-3.769567E-5
1.005000E-8	3.767392E-5
1.010000E-8	1.061917E-4
1.015000E-8	1.644319E-4
1.020000E-8	2.089684E-4
1.025000E-8	2.466532E-4
1.030000E-8	2.706344E-4
1.035000E-8	2.603568E-4
1.040000E-8	2.158202E-4
1.045000E-8	1.747095E-4
1.050000E-8	1.404506E-4
1.055000E-8	7.193282E-5
1.060000E-8	-6.862654E-6
1.065000E-8	-4.454745E-5
1.070000E-8	-6.167690E-5
1.075000E-8	-7.538046E-5
1.080000E-8	-5.482512E-5
1.085000E-8	6.840906E-6
1.090000E-8	5.822926E-5
1.095000E-8	9.248816E-5
1.100000E-8	1.370247E-4
1.105000E-8	1.986908E-4
1.110000E-8	2.398014E-4
1.115000E-8	2.535050E-4
1.120000E-8	2.466532E-4
1.125000E-8	2.260979E-4
1.130000E-8	2.055425E-4
1.135000E-8	1.849872E-4
1.140000E-8	1.473024E-4
1.145000E-8	1.061917E-4
1.150000E-8	9.248816E-5
1.155000E-8	8.906227E-5
1.160000E-8	6.850693E-5
1.165000E-8	7.193282E-5
1.170000E-8	1.027658E-4
1.175000E-8	1.370247E-4
1.180000E-8	1.747095E-4
1.185000E-8	2.603568E-4
1.190000E-8	3.939665E-4
1.195000E-8	5.755387E-4
1.200000E-8	8.770170E-4
1.205000E-8	1.342938E-3
1.210000E-8	1.980154E-3
1.215000E-8	2.826348E-3
1.220000E-8	3.977448E-3
1.225000E-8	5.443728E-3
1.230000E-8	7.194358E-3
1.235000E-8	9.215633E-3
1.240000E-8	1.149728E-2
1.245000E-8	1.399132E-2
1.250000E-8	1.663954E-2
1.255000E-8	1.935627E-2
1.260000E-8	2.206272E-2
1.265000E-8	2.468353E-2
1.270000E-8	2.716387E-2
1.275000E-8	2.942839E-2
1.280000E-8	3.141540E-2
1.285000E-8	3.309751E-2
1.290000E-8	3.447130E-2
1.295000E-8	3.550249E-2
1.300000E-8	3.617396E-2
1.305000E-8	3.647887E-2
1.310000E-8	3.642063E-2
1.315000E-8	3.601637E-2
1.320000E-8	3.530036E-2
1.325000E-8	3.428972E-2
1.330000E-8	3.301529E-2
1.335000E-8	3.154559E-2
1.340000E-8	2.995597E-2
1.345000E-8	2.831497E-2
1.350000E-8	2.670480E-2
1.355000E-8	2.520426E-2
1.360000E-8	2.389557E-2
1.365000E-8	2.283697E-2
1.370000E-8	2.207300E-2
1.375000E-8	2.163106E-2
1.380000E-8	2.151458E-2
1.385000E-8	2.169958E-2
1.390000E-8	2.214837E-2
1.395000E-8	2.283697E-2
1.400000E-8	2.372428E-2
1.405000E-8	2.473834E-2
1.410000E-8	2.580379E-2
1.415000E-8	2.686582E-2
1.420000E-8	2.786961E-2
1.425000E-8	2.876719E-2
1.430000E-8	2.952431E-2
1.435000E-8	3.008958E-2
1.440000E-8	3.043902E-2
1.445000E-8	3.057606E-2
1.450000E-8	3.047671E-2
1.455000E-8	3.012041E-2
1.460000E-8	2.953459E-2
1.465000E-8	2.875348E-2
1.470000E-8	2.780109E-2
1.475000E-8	2.672193E-2
1.480000E-8	2.557768E-2
1.485000E-8	2.440603E-2
1.490000E-8	2.325836E-2
1.495000E-8	2.219633E-2
1.500000E-8	2.125764E-2
1.505000E-8	2.046283E-2
1.510000E-8	1.987015E-2
1.515000E-8	1.951043E-2
1.520000E-8	1.937340E-2
1.525000E-8	1.944877E-2
1.530000E-8	1.973997E-2
1.535000E-8	2.021617E-2
1.540000E-8	2.084996E-2
1.545000E-8	2.162421E-2
1.550000E-8	2.248753E-2
1.555000E-8	2.338511E-2
1.560000E-8	2.428955E-2
1.565000E-8	2.516315E-2
1.570000E-8	2.593398E-2
1.575000E-8	2.655749E-2
1.580000E-8	2.701656E-2
1.585000E-8	2.729406E-2
1.590000E-8	2.734544E-2
1.595000E-8	2.716387E-2
1.600000E-8	2.675619E-2
1.605000E-8	2.612925E-2
1.610000E-8	2.530704E-2
1.615000E-8	2.433066E-2
1.620000E-8	2.325493E-2
1.625000E-8	2.212439E-2
1.630000E-8	2.099042E-2
1.635000E-8	1.992154E-2
1.640000E-8	1.896572E-2
1.645000E-8	1.817434E-2
1.650000E-8	1.758508E-2
1.655000E-8	1.722879E-2
1.660000E-8	1.711231E-2
1.665000E-8	1.724249E-2
1.670000E-8	1.761249E-2
1.675000E-8	1.819147E-2
1.680000E-8	1.893488E-2
1.685000E-8	1.979821E-2
1.690000E-8	2.071292E-2
1.695000E-8	2.162763E-2
1.700000E-8	2.251494E-2
1.705000E-8	2.331660E-2
1.710000E-8	2.396409E-2
1.715000E-8	2.445742E-2
1.720000E-8	2.477603E-2
1.725000E-8	2.485825E-2
1.730000E-8	2.470408E-2
1.735000E-8	2.438205E-2
1.740000E-8	2.391270E-2
1.745000E-8	2.326521E-2
1.750000E-8	2.246698E-2
1.755000E-8	2.158310E-2
1.760000E-8	2.064098E-2
1.765000E-8	1.966460E-2
1.770000E-8	1.871563E-2
1.775000E-8	1.783175E-2
1.780000E-8	1.703351E-2
1.785000E-8	1.638260E-2
1.790000E-8	1.591667E-2
1.795000E-8	1.564603E-2
1.800000E-8	1.558779E-2
1.805000E-8	1.575566E-2
1.810000E-8	1.611195E-2
1.815000E-8	1.664639E-2
1.820000E-8	1.734184E-2
1.825000E-8	1.815035E-2
1.830000E-8	1.903766E-2
1.835000E-8	1.996265E-2
1.840000E-8	2.086023E-2
1.845000E-8	2.166874E-2
1.850000E-8	2.237448E-2
1.855000E-8	2.294660E-2
1.860000E-8	2.332345E-2
1.865000E-8	2.347761E-2
1.870000E-8	2.342965E-2
1.875000E-8	2.317614E-2
1.880000E-8	2.272049E-2
1.885000E-8	2.207300E-2
1.890000E-8	2.125421E-2
1.895000E-8	2.031894E-2
1.900000E-8	1.931858E-2
1.905000E-8	1.829767E-2
1.910000E-8	1.729388E-2
1.915000E-8	1.638945E-2
1.920000E-8	1.562205E-2
1.925000E-8	1.499511E-2
1.930000E-8	1.456002E-2
1.935000E-8	1.438188E-2
1.940000E-8	1.444354E-2
1.945000E-8	1.472104E-2
1.950000E-8	1.521779E-2
1.955000E-8	1.589269E-2
1.960000E-8	1.668407E-2
1.965000E-8	1.757823E-2
1.970000E-8	1.854091E-2
1.975000E-8	1.948645E-2
1.980000E-8	2.037033E-2
1.985000E-8	2.116514E-2
1.990000E-8	2.181263E-2
1.995000E-8	2.226827E-2
2.000000E-8	2.254235E-2
2.005000E-8	2.262114E-2
2.010000E-8	2.245670E-2
2.015000E-8	2.206615E-2
2.020000E-8	2.150088E-2
2.025000E-8	2.078829E-2
2.030000E-8	1.994895E-2
2.035000E-8	1.903423E-2
2.040000E-8	1.808526E-2
2.045000E-8	1.713629E-2
2.050000E-8	1.623186E-2
2.055000E-8	1.541307E-2
2.060000E-8	1.471761E-2
2.065000E-8	1.420030E-2
2.070000E-8	1.387827E-2
2.075000E-8	1.374809E-2
2.080000E-8	1.382346E-2
2.085000E-8	1.412151E-2
2.090000E-8	1.461484E-2
2.095000E-8	1.525548E-2
2.100000E-8	1.602973E-2
2.105000E-8	1.689305E-2
2.110000E-8	1.778721E-2
2.115000E-8	1.866424E-2
2.120000E-8	1.947275E-2
2.125000E-8	2.017506E-2
2.130000E-8	2.073690E-2
2.135000E-8	2.113088E-2
2.140000E-8	2.131930E-2
2.145000E-8	2.128504E-2
2.150000E-8	2.106236E-2
2.155000E-8	2.067181E-2
2.160000E-8	2.011339E-2
2.165000E-8	1.939395E-2
2.170000E-8	1.855804E-2
2.175000E-8	1.766388E-2
2.180000E-8	1.675259E-2
2.185000E-8	1.583788E-2
2.190000E-8	1.495743E-2
2.195000E-8	1.417975E-2
2.200000E-8	1.353568E-2
2.205000E-8	1.302865E-2
2.210000E-8	1.269291E-2
2.215000E-8	1.256615E-2
2.220000E-8	1.265523E-2
2.225000E-8	1.293615E-2
2.230000E-8	1.340892E-2
2.235000E-8	1.404956E-2
2.240000E-8	1.482039E-2
2.245000E-8	1.567686E-2
2.250000E-8	1.656759E-2
2.255000E-8	1.744462E-2
2.260000E-8	1.825656E-2
2.265000E-8	1.895886E-2
2.270000E-8	1.951386E-2
2.275000E-8	1.988386E-2
2.280000E-8	2.005515E-2
2.285000E-8	2.000034E-2
2.290000E-8	1.972284E-2
2.295000E-8	1.925349E-2
2.300000E-8	1.863341E-2
2.305000E-8	1.787971E-2
2.310000E-8	1.701981E-2
2.315000E-8	1.609825E-2
2.320000E-8	1.518011E-2
2.325000E-8	1.430308E-2
2.330000E-8	1.349800E-2
2.335000E-8	1.280254E-2
2.340000E-8	1.225440E-2
2.345000E-8	1.187412E-2
2.350000E-8	1.167542E-2
2.355000E-8	1.165829E-2
2.360000E-8	1.182616E-2
2.365000E-8	1.217218E-2
2.370000E-8	1.266893E-2
2.375000E-8	1.329587E-2
2.380000E-8	1.402558E-2
2.385000E-8	1.481696E-2
2.390000E-8	1.562547E-2
2.395000E-8	1.641343E-2
2.400000E-8	1.714657E-2
2.405000E-8	1.778036E-2
2.410000E-8	1.826684E-2
2.415000E-8	1.858544E-2
2.420000E-8	1.873618E-2
2.425000E-8	1.869507E-2
2.430000E-8	1.845183E-2
2.435000E-8	1.801675E-2
2.440000E-8	1.741721E-2
2.445000E-8	1.667722E-2
2.450000E-8	1.582418E-2
2.455000E-8	1.490946E-2
2.460000E-8	1.398790E-2
2.465000E-8	1.310059E-2
