Study Name	V44_832864
Sample Name	09-09-2025
Run Name	470C-5MeV_Fe-irrad
Operator	Alicia
Date	9/9/2025
Time	16:14
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	477
dt	50.000001E-12
time stamp (ms)	12:12:06 AM
	
Time	Amplitude
0.000000E+0	-1.473202E-3
5.000000E-11	-1.521165E-3
1.000000E-10	-1.534868E-3
1.500000E-10	-1.534868E-3
2.000000E-10	-1.541720E-3
2.500000E-10	-1.528016E-3
3.000000E-10	-1.466350E-3
3.500000E-10	-1.411536E-3
4.000000E-10	-1.377277E-3
4.500000E-10	-1.332741E-3
5.000000E-10	-1.295056E-3
5.500000E-10	-1.267649E-3
6.000000E-10	-1.260797E-3
6.500000E-10	-1.281352E-3
7.000000E-10	-1.319037E-3
7.500000E-10	-1.339592E-3
8.000000E-10	-1.377277E-3
8.500000E-10	-1.418388E-3
9.000000E-10	-1.438943E-3
9.500000E-10	-1.449221E-3
1.000000E-9	-1.476628E-3
1.050000E-9	-1.497183E-3
1.100000E-9	-1.486906E-3
1.150000E-9	-1.486906E-3
1.200000E-9	-1.493758E-3
1.250000E-9	-1.476628E-3
1.300000E-9	-1.452647E-3
1.350000E-9	-1.428666E-3
1.400000E-9	-1.411536E-3
1.450000E-9	-1.394407E-3
1.500000E-9	-1.390981E-3
1.550000E-9	-1.404684E-3
1.600000E-9	-1.428666E-3
1.650000E-9	-1.462925E-3
1.700000E-9	-1.507461E-3
1.750000E-9	-1.562275E-3
1.800000E-9	-1.620515E-3
1.850000E-9	-1.668478E-3
1.900000E-9	-1.713015E-3
1.950000E-9	-1.750699E-3
2.000000E-9	-1.757551E-3
2.050000E-9	-1.733570E-3
2.100000E-9	-1.675330E-3
2.150000E-9	-1.596534E-3
2.200000E-9	-1.514313E-3
2.250000E-9	-1.435517E-3
2.300000E-9	-1.349870E-3
2.350000E-9	-1.271075E-3
2.400000E-9	-1.223112E-3
2.450000E-9	-1.212835E-3
2.500000E-9	-1.205983E-3
2.550000E-9	-1.195705E-3
2.600000E-9	-1.199131E-3
2.650000E-9	-1.223112E-3
2.700000E-9	-1.250519E-3
2.750000E-9	-1.250519E-3
2.800000E-9	-1.247093E-3
2.850000E-9	-1.257371E-3
2.900000E-9	-1.257371E-3
2.950000E-9	-1.226538E-3
3.000000E-9	-1.192279E-3
3.050000E-9	-1.171724E-3
3.100000E-9	-1.147743E-3
3.150000E-9	-1.137465E-3
3.200000E-9	-1.137465E-3
3.250000E-9	-1.123761E-3
3.300000E-9	-1.106632E-3
3.350000E-9	-1.113484E-3
3.400000E-9	-1.127187E-3
3.450000E-9	-1.137465E-3
3.500000E-9	-1.164872E-3
3.550000E-9	-1.223112E-3
3.600000E-9	-1.301908E-3
3.650000E-9	-1.404684E-3
3.700000E-9	-1.510887E-3
3.750000E-9	-1.613664E-3
3.800000E-9	-1.726718E-3
3.850000E-9	-1.846624E-3
3.900000E-9	-1.908290E-3
3.950000E-9	-1.904864E-3
4.000000E-9	-1.894587E-3
4.050000E-9	-1.880883E-3
4.100000E-9	-1.808939E-3
4.150000E-9	-1.682182E-3
4.200000E-9	-1.558849E-3
4.250000E-9	-1.452647E-3
4.300000E-9	-1.349870E-3
4.350000E-9	-1.264223E-3
4.400000E-9	-1.209409E-3
4.450000E-9	-1.199131E-3
4.500000E-9	-1.226538E-3
4.550000E-9	-1.277926E-3
4.600000E-9	-1.343018E-3
4.650000E-9	-1.421814E-3
4.700000E-9	-1.480054E-3
4.750000E-9	-1.507461E-3
4.800000E-9	-1.510887E-3
4.850000E-9	-1.500609E-3
4.900000E-9	-1.459499E-3
4.950000E-9	-1.404684E-3
5.000000E-9	-1.353296E-3
5.050000E-9	-1.298482E-3
5.100000E-9	-1.240242E-3
5.150000E-9	-1.195705E-3
5.200000E-9	-1.195705E-3
5.250000E-9	-1.247093E-3
5.300000E-9	-1.315611E-3
5.350000E-9	-1.367000E-3
5.400000E-9	-1.432092E-3
5.450000E-9	-1.528016E-3
5.500000E-9	-1.603386E-3
5.550000E-9	-1.599960E-3
5.600000E-9	-1.558849E-3
5.650000E-9	-1.510887E-3
5.700000E-9	-1.418388E-3
5.750000E-9	-1.284778E-3
5.800000E-9	-1.161446E-3
5.850000E-9	-1.041540E-3
5.900000E-9	-9.216339E-4
5.950000E-9	-8.325608E-4
6.000000E-9	-7.914501E-4
6.050000E-9	-7.811724E-4
6.100000E-9	-8.051536E-4
6.150000E-9	-8.599679E-4
6.200000E-9	-9.353375E-4
6.250000E-9	-1.007281E-3
6.300000E-9	-1.075799E-3
6.350000E-9	-1.134039E-3
6.400000E-9	-1.178576E-3
6.450000E-9	-1.185427E-3
6.500000E-9	-1.161446E-3
6.550000E-9	-1.123761E-3
6.600000E-9	-1.092928E-3
6.650000E-9	-1.086077E-3
6.700000E-9	-1.099780E-3
6.750000E-9	-1.127187E-3
6.800000E-9	-1.178576E-3
6.850000E-9	-1.243668E-3
6.900000E-9	-1.315611E-3
6.950000E-9	-1.377277E-3
7.000000E-9	-1.432092E-3
7.050000E-9	-1.473202E-3
7.100000E-9	-1.490332E-3
7.150000E-9	-1.500609E-3
7.200000E-9	-1.497183E-3
7.250000E-9	-1.469776E-3
7.300000E-9	-1.421814E-3
7.350000E-9	-1.384129E-3
7.400000E-9	-1.370426E-3
7.450000E-9	-1.377277E-3
7.500000E-9	-1.384129E-3
7.550000E-9	-1.401259E-3
7.600000E-9	-1.469776E-3
7.650000E-9	-1.551998E-3
7.700000E-9	-1.582831E-3
7.750000E-9	-1.579405E-3
7.800000E-9	-1.593108E-3
7.850000E-9	-1.575979E-3
7.900000E-9	-1.490332E-3
7.950000E-9	-1.438943E-3
8.000000E-9	-1.411536E-3
8.050000E-9	-1.329315E-3
8.100000E-9	-1.209409E-3
8.150000E-9	-1.140891E-3
8.200000E-9	-1.082651E-3
8.250000E-9	-1.020985E-3
8.300000E-9	-1.031262E-3
8.350000E-9	-1.075799E-3
8.400000E-9	-1.103206E-3
8.450000E-9	-1.178576E-3
8.500000E-9	-1.301908E-3
8.550000E-9	-1.329315E-3
8.600000E-9	-1.291630E-3
8.650000E-9	-1.315611E-3
8.700000E-9	-1.373851E-3
8.750000E-9	-1.397833E-3
8.800000E-9	-1.425240E-3
8.850000E-9	-1.449221E-3
8.900000E-9	-1.425240E-3
8.950000E-9	-1.414962E-3
9.000000E-9	-1.469776E-3
9.050000E-9	-1.517739E-3
9.100000E-9	-1.562275E-3
9.150000E-9	-1.661626E-3
9.200000E-9	-1.757551E-3
9.250000E-9	-1.798662E-3
9.300000E-9	-1.815791E-3
9.350000E-9	-1.850050E-3
9.400000E-9	-1.863754E-3
9.450000E-9	-1.863754E-3
9.500000E-9	-1.805514E-3
9.550000E-9	-1.644497E-3
9.600000E-9	-1.473202E-3
9.650000E-9	-1.377277E-3
9.700000E-9	-1.284778E-3
9.750000E-9	-1.134039E-3
9.800000E-9	-1.003855E-3
9.850000E-9	-9.010786E-4
9.900000E-9	-8.017278E-4
9.950000E-9	-7.606171E-4
1.000000E-8	-7.880242E-4
1.005000E-8	-8.222831E-4
1.010000E-8	-8.908009E-4
1.015000E-8	-1.051818E-3
1.020000E-8	-1.216260E-3
1.025000E-8	-1.315611E-3
1.030000E-8	-1.438943E-3
1.035000E-8	-1.610238E-3
1.040000E-8	-1.716440E-3
1.045000E-8	-1.754125E-3
1.050000E-8	-1.836347E-3
1.055000E-8	-1.956253E-3
1.060000E-8	-2.017919E-3
1.065000E-8	-2.000789E-3
1.070000E-8	-1.973382E-3
1.075000E-8	-1.976808E-3
1.080000E-8	-1.983660E-3
1.085000E-8	-1.956253E-3
1.090000E-8	-1.915142E-3
1.095000E-8	-1.884309E-3
1.100000E-8	-1.853476E-3
1.105000E-8	-1.798662E-3
1.110000E-8	-1.754125E-3
1.115000E-8	-1.750699E-3
1.120000E-8	-1.784958E-3
1.125000E-8	-1.826069E-3
1.130000E-8	-1.870605E-3
1.135000E-8	-1.915142E-3
1.140000E-8	-1.969956E-3
1.145000E-8	-1.997363E-3
1.150000E-8	-1.932271E-3
1.155000E-8	-1.747273E-3
1.160000E-8	-1.428666E-3
1.165000E-8	-8.599679E-4
1.170000E-8	4.446710E-5
1.175000E-8	1.305195E-3
1.180000E-8	2.963325E-3
1.185000E-8	5.138766E-3
1.190000E-8	7.852071E-3
1.195000E-8	1.105528E-2
1.200000E-8	1.476209E-2
1.205000E-8	1.896566E-2
1.210000E-8	2.358718E-2
1.215000E-8	2.854445E-2
1.220000E-8	3.376208E-2
1.225000E-8	3.915443E-2
1.230000E-8	4.459817E-2
1.235000E-8	4.999394E-2
1.240000E-8	5.526639E-2
1.245000E-8	6.035384E-2
1.250000E-8	6.512953E-2
1.255000E-8	6.947013E-2
1.260000E-8	7.335852E-2
1.265000E-8	7.680153E-2
1.270000E-8	7.960734E-2
1.275000E-8	8.162519E-2
1.280000E-8	8.292360E-2
1.285000E-8	8.354369E-2
1.290000E-8	8.341008E-2
1.295000E-8	8.256046E-2
1.300000E-8	8.113871E-2
1.305000E-8	7.917910E-2
1.310000E-8	7.675357E-2
1.315000E-8	7.409851E-2
1.320000E-8	7.137492E-2
1.325000E-8	6.859310E-2
1.330000E-8	6.592433E-2
1.335000E-8	6.356732E-2
1.340000E-8	6.152892E-2
1.345000E-8	5.983310E-2
1.350000E-8	5.860321E-2
1.355000E-8	5.783581E-2
1.360000E-8	5.739387E-2
1.365000E-8	5.735276E-2
1.370000E-8	5.783923E-2
1.375000E-8	5.875395E-2
1.380000E-8	5.990504E-2
1.385000E-8	6.120346E-2
1.390000E-8	6.260465E-2
1.395000E-8	6.404695E-2
1.400000E-8	6.549952E-2
1.405000E-8	6.681849E-2
1.410000E-8	6.786339E-2
1.415000E-8	6.861708E-2
1.420000E-8	6.906587E-2
1.425000E-8	6.910013E-2
1.430000E-8	6.869245E-2
1.435000E-8	6.792505E-2
1.440000E-8	6.682877E-2
1.445000E-8	6.542073E-2
1.450000E-8	6.375917E-2
1.455000E-8	6.185095E-2
1.460000E-8	5.973375E-2
1.465000E-8	5.765081E-2
1.470000E-8	5.575287E-2
1.475000E-8	5.397825E-2
1.480000E-8	5.232012E-2
1.485000E-8	5.094292E-2
1.490000E-8	4.996654E-2
1.495000E-8	4.939099E-2
1.500000E-8	4.920599E-2
1.505000E-8	4.940469E-2
1.510000E-8	4.999737E-2
1.515000E-8	5.098745E-2
1.520000E-8	5.226188E-2
1.525000E-8	5.364252E-2
1.530000E-8	5.508139E-2
1.535000E-8	5.658193E-2
1.540000E-8	5.798655E-2
1.545000E-8	5.913422E-2
1.550000E-8	6.003865E-2
1.555000E-8	6.071698E-2
1.560000E-8	6.107670E-2
1.565000E-8	6.100818E-2
1.570000E-8	6.056282E-2
1.575000E-8	5.984680E-2
1.580000E-8	5.891154E-2
1.585000E-8	5.775016E-2
1.590000E-8	5.637980E-2
1.595000E-8	5.484843E-2
1.600000E-8	5.325197E-2
1.605000E-8	5.165550E-2
1.610000E-8	5.007617E-2
1.615000E-8	4.857905E-2
1.620000E-8	4.724981E-2
1.625000E-8	4.613297E-2
1.630000E-8	4.526279E-2
1.635000E-8	4.471122E-2
1.640000E-8	4.451937E-2
1.645000E-8	4.467354E-2
1.650000E-8	4.518057E-2
1.655000E-8	4.599593E-2
1.660000E-8	4.704083E-2
1.665000E-8	4.828100E-2
1.670000E-8	4.968561E-2
1.675000E-8	5.113477E-2
1.680000E-8	5.252910E-2
1.685000E-8	5.380353E-2
1.690000E-8	5.484843E-2
1.695000E-8	5.560898E-2
1.700000E-8	5.607490E-2
1.705000E-8	5.619481E-2
1.710000E-8	5.588990E-2
1.715000E-8	5.520472E-2
1.720000E-8	5.423520E-2
1.725000E-8	5.295734E-2
1.730000E-8	5.136430E-2
1.735000E-8	4.958626E-2
1.740000E-8	4.778082E-2
1.745000E-8	4.600278E-2
1.750000E-8	4.432067E-2
1.755000E-8	4.285439E-2
1.760000E-8	4.165875E-2
1.765000E-8	4.074404E-2
1.770000E-8	4.016164E-2
1.775000E-8	3.995266E-2
1.780000E-8	4.010340E-2
1.785000E-8	4.058645E-2
1.790000E-8	4.135728E-2
1.795000E-8	4.237477E-2
1.800000E-8	4.353957E-2
1.805000E-8	4.478659E-2
1.810000E-8	4.608843E-2
1.815000E-8	4.739712E-2
1.820000E-8	4.861674E-2
1.825000E-8	4.967534E-2
1.830000E-8	5.053524E-2
1.835000E-8	5.115190E-2
1.840000E-8	5.149448E-2
1.845000E-8	5.153902E-2
1.850000E-8	5.128208E-2
1.855000E-8	5.070310E-2
1.860000E-8	4.982265E-2
1.865000E-8	4.866813E-2
1.870000E-8	4.727379E-2
1.875000E-8	4.569788E-2
1.880000E-8	4.405688E-2
1.885000E-8	4.243986E-2
1.890000E-8	4.089478E-2
1.895000E-8	3.949359E-2
1.900000E-8	3.832536E-2
1.905000E-8	3.744148E-2
1.910000E-8	3.688649E-2
1.915000E-8	3.669121E-2
1.920000E-8	3.683853E-2
1.925000E-8	3.730445E-2
1.930000E-8	3.807527E-2
1.935000E-8	3.912702E-2
1.940000E-8	4.036719E-2
1.945000E-8	4.175125E-2
1.950000E-8	4.323809E-2
1.955000E-8	4.472493E-2
1.960000E-8	4.612269E-2
1.965000E-8	4.740055E-2
1.970000E-8	4.848313E-2
1.975000E-8	4.924710E-2
1.980000E-8	4.966849E-2
1.985000E-8	4.975756E-2
1.990000E-8	4.945951E-2
1.995000E-8	4.872637E-2
2.000000E-8	4.762665E-2
2.005000E-8	4.625972E-2
2.010000E-8	4.466669E-2
2.015000E-8	4.291948E-2
2.020000E-8	4.114830E-2
2.025000E-8	3.943193E-2
2.030000E-8	3.785259E-2
2.035000E-8	3.650964E-2
2.040000E-8	3.546817E-2
2.045000E-8	3.475559E-2
2.050000E-8	3.440614E-2
2.055000E-8	3.446096E-2
2.060000E-8	3.486864E-2
2.065000E-8	3.557780E-2
2.070000E-8	3.655760E-2
2.075000E-8	3.776694E-2
2.080000E-8	3.910647E-2
2.085000E-8	4.048025E-2
2.090000E-8	4.184033E-2
2.095000E-8	4.313874E-2
2.100000E-8	4.428641E-2
2.105000E-8	4.522853E-2
2.110000E-8	4.593426E-2
2.115000E-8	4.636935E-2
2.120000E-8	4.645500E-2
2.125000E-8	4.617065E-2
2.130000E-8	4.557455E-2
2.135000E-8	4.469409E-2
2.140000E-8	4.352586E-2
2.145000E-8	4.212810E-2
2.150000E-8	4.058645E-2
2.155000E-8	3.895573E-2
2.160000E-8	3.733871E-2
2.165000E-8	3.584502E-2
2.170000E-8	3.450550E-2
2.175000E-8	3.335440E-2
2.180000E-8	3.247052E-2
2.185000E-8	3.191552E-2
2.190000E-8	3.167228E-2
2.195000E-8	3.173395E-2
2.200000E-8	3.207997E-2
2.205000E-8	3.268977E-2
2.210000E-8	3.355310E-2
2.215000E-8	3.462883E-2
2.220000E-8	3.582789E-2
2.225000E-8	3.708862E-2
2.230000E-8	3.839045E-2
2.235000E-8	3.964090E-2
2.240000E-8	4.074747E-2
2.245000E-8	4.168959E-2
2.250000E-8	4.241930E-2
2.255000E-8	4.283041E-2
2.260000E-8	4.286809E-2
2.265000E-8	4.260430E-2
2.270000E-8	4.203218E-2
2.275000E-8	4.111404E-2
2.280000E-8	3.991155E-2
2.285000E-8	3.854119E-2
2.290000E-8	3.703380E-2
2.295000E-8	3.544419E-2
2.300000E-8	3.388541E-2
2.305000E-8	3.247052E-2
2.310000E-8	3.124062E-2
2.315000E-8	3.023684E-2
2.320000E-8	2.951055E-2
2.325000E-8	2.910287E-2
2.330000E-8	2.902065E-2
2.335000E-8	2.925703E-2
2.340000E-8	2.977777E-2
2.345000E-8	3.056572E-2
2.350000E-8	3.157979E-2
2.355000E-8	3.272403E-2
2.360000E-8	3.394708E-2
2.365000E-8	3.524206E-2
2.370000E-8	3.648909E-2
2.375000E-8	3.757509E-2
2.380000E-8	3.849666E-2
2.385000E-8	3.924350E-2
2.390000E-8	3.972998E-2
2.395000E-8	3.991840E-2
2.400000E-8	3.983275E-2
